Date,Close,High,Low,Open,Volume
2016-08-16,133.76,135.37,133.68,135.36,666515
2016-08-17,133.06,134.431,132.77,134.35,1004964
2016-08-18,132.43,133.32,132.04,132.72,1024044
2016-08-19,132.135,133.325,131.971,132.03,795928
2016-08-22,136.53,136.62,133.06,133.72,1321071
2016-08-23,137.42,137.7,135.94,137.22,903123
2016-08-24,132.12,138.25,131.74,137.07,1395740
2016-08-25,129.17,133.425,127.46,132.19,1695228
2016-08-26,129.63,131.6,128.26,130.0,1057808
2016-08-29,127.99,130.3824,127.71,129.59,955624
2016-08-30,128.22,129.2,127.28,127.77,823792
2016-08-31,125.86,128.72,125.69,127.77,1371354
2016-09-01,125.63,126.42,123.79,125.9,1335715
2016-09-02,123.67,126.29,123.56,126.29,1083049
2016-09-05,123.67,123.67,123.67,123.67,0
2016-09-06,125.85,126.05,122.02,123.79,1394086
2016-09-07,125.09,127.235,124.41,125.6,915624
2016-09-08,130.06,130.49,124.93,124.97,2071063
2016-09-09,124.92,129.27,123.95,128.32,1550340
2016-09-12,129.29,129.52,124.2,124.2,1227650
2016-09-13,126.79,129.045,125.75,127.84,1169058
2016-09-14,129.42,130.39,126.591,126.91,969888
2016-09-15,129.7,131.22,126.99,126.99,1577865
2016-09-16,131.46,132.54,128.42,129.99,2930221
2016-09-19,131.18,133.03,130.29,131.6,1240251
2016-09-20,131.73,132.95,130.375,132.47,1136965
2016-09-21,130.36,132.83,128.1,132.26,1210394
2016-09-22,133.69,133.88,129.85,131.09,1175594
2016-09-23,127.22,132.3,127.18,131.6,2154637
2016-09-26,124.51,127.64,124.21,127.22,1484700
2016-09-27,125.98,126.52,123.66,124.25,1350927
2016-09-28,123.76,127.45,123.26,127.45,1384083
2016-09-29,120.06,125.2,120.02,124.23,1976442
2016-09-30,122.54,123.05,119.23,120.11,1892733
2016-10-03,122.14,122.8,120.36,122.41,1484671
2016-10-04,123.41,123.91,121.85,122.41,1277144
2016-10-05,125.51,126.82,123.01,123.78,1058643
2016-10-06,122.89,125.3,122.58,124.61,951297
2016-10-07,125.05,125.33,122.01,123.51,1024944
2016-10-10,126.05,126.81,125.23,125.95,923595
2016-10-11,121.77,125.985,120.95,125.24,1450237
2016-10-12,118.75,122.1,118.59,122.04,1323386
2016-10-13,119.61,120.75,117.26,117.72,1151893
2016-10-14,118.34,121.39,118.26,120.28,958101
2016-10-17,119.47,119.82,116.75,118.63,1242181
2016-10-18,121.34,124.47,120.61,121.56,1130164
2016-10-19,120.31,121.845,119.95,121.11,968508
2016-10-20,122.47,123.22,119.99,120.31,883129
2016-10-21,120.26,122.29,119.78,121.96,1111304
2016-10-24,121.61,123.0299,119.335,121.35,1297947
2016-10-25,121.41,123.23,120.74,121.79,932214
2016-10-26,121.59,122.65,119.03,121.55,3834221
2016-10-27,131.37,133.48,126.16,126.16,4449486
2016-10-28,135.59,136.25,130.41,132.69,3247679
2016-10-31,130.5,135.54,129.84,135.37,2284761
2016-11-01,131.42,133.385,128.64,130.57,1907084
2016-11-02,127.74,131.22,127.59,131.02,1786764
2016-11-03,127.52,131.03,127.28,128.93,1917007
2016-11-04,129.0,145.415,121.55,137.01,11384510
2016-11-07,120.05,130.57,118.4,130.57,6151329
2016-11-08,119.35,122.665,117.33,119.79,3885485
2016-11-09,127.16,137.9999,123.07,125.49,6302975
2016-11-10,126.88,128.91,125.46,126.25,7447418
2016-11-11,113.62,126.699,111.665,125.76,6463293
2016-11-14,118.89,122.59,114.5001,115.1,4026608
2016-11-15,120.36,120.45,117.23,118.85,2120171
2016-11-16,122.51,123.46,119.22,119.88,2896662
2016-11-17,122.97,123.55,121.02,122.35,1929398
2016-11-18,119.85,124.04,119.7,122.49,1523614
2016-11-21,117.68,120.81,117.59,119.93,1642033
2016-11-22,117.02,118.5,114.86,118.44,1697469
2016-11-23,118.92,119.35,114.6,115.46,1650203
2016-11-24,118.92,118.92,118.92,118.92,0
2016-11-25,118.83,119.04,117.31,118.84,472545
2016-11-28,119.38,119.95,116.63,118.48,1901678
2016-11-29,125.59,127.55,118.5831,121.0,3298599
2016-11-30,122.59,126.2099,122.16,125.56,1636720
2016-12-01,122.01,123.49,121.32,122.78,1675717
2016-12-02,122.96,123.45,121.34,122.5,1251394
2016-12-05,124.93,127.55,123.85,124.09,2455237
2016-12-06,124.17,125.55,123.67,124.69,1126941
2016-12-07,125.62,127.0,120.75,122.71,2646352
2016-12-08,126.0,126.69,123.13,125.45,1914177
2016-12-09,132.07,134.06,126.06,126.26,2527945
2016-12-12,115.08,120.36,109.8,118.61,14242570
2016-12-13,110.01,113.85,109.12,113.61,6773533
2016-12-14,113.52,114.43,109.31,109.42,5957469
2016-12-15,116.7,116.91,112.68,113.66,4535874
2016-12-16,120.04,120.93,117.35,118.15,5599144
2016-12-19,114.56,121.91,113.54,119.76,4761595
2016-12-20,116.72,121.7,114.57,115.14,4540429
2016-12-21,118.99,120.015,115.41,117.2,2555455
2016-12-22,125.85,126.31,118.4,119.75,5219627
2016-12-23,127.19,127.8711,124.8201,125.75,2408134
2016-12-26,127.19,127.19,127.19,127.19,0
2016-12-27,126.06,128.133,124.83,127.19,1847320
2016-12-28,123.73,125.98,123.6,125.98,1203730
2016-12-29,123.63,123.84,121.92,123.52,1008473
2016-12-30,122.35,124.23,121.81,123.62,1433072
2017-01-02,122.35,122.35,122.35,122.35,0
2017-01-03,122.63,125.28,122.13,123.19,1679850
2017-01-04,127.11,128.61,123.2,123.6,3158400
2017-01-05,139.18,141.41,133.0,133.0,8705521
2017-01-06,143.61,144.75,137.59,139.98,3549596
2017-01-09,144.77,145.0,141.23,143.7,2608519
2017-01-10,143.67,145.0,140.5,144.99,1948090
2017-01-11,136.66,143.23,134.02,143.04,4432314
2017-01-12,137.35,138.36,135.13,137.85,1948258
2017-01-13,136.93,139.97,135.41,137.03,1679672
2017-01-16,136.93,136.93,136.93,136.93,0
2017-01-17,135.3,136.8,134.57,136.19,1963355
2017-01-18,135.87,138.47,134.97,136.25,2121812
2017-01-19,134.35,135.6,133.67,135.45,1481293
2017-01-20,131.97,135.18,131.19,135.18,1848323
2017-01-23,131.49,133.09,130.6974,132.23,1545905
2017-01-24,129.87,132.4,129.25,131.59,1630492
2017-01-25,129.46,131.29,128.73,130.61,2045432
2017-01-26,128.2,132.48,128.05,130.05,1856269
2017-01-27,129.23,129.56,128.02,128.81,1267015
2017-01-30,128.05,128.8644,127.18,128.21,1451617
2017-01-31,130.68,131.07,126.1,128.01,2052196
2017-02-01,132.32,132.84,128.5,128.5,2327563
2017-02-02,128.38,131.9999,127.955,130.86,2821432
2017-02-03,126.98,129.11,126.74,129.11,3027628
2017-02-06,128.19,128.3,125.31,125.69,1684582
2017-02-07,127.72,128.65,126.23,128.09,1272624
2017-02-08,126.37,128.58,125.69,127.12,1758264
2017-02-09,127.08,127.67,125.79,126.84,2165516
2017-02-10,126.51,127.9805,125.85,127.49,1668136
2017-02-13,127.77,128.15,126.0397,127.22,3021091
2017-02-14,129.5,130.4699,127.75,128.22,3321846
2017-02-15,132.0,132.38,129.05,129.06,2610582
2017-02-16,130.39,138.21,130.18,137.71,5186463
2017-02-17,128.82,130.228,125.2,130.0,3048171
2017-02-20,128.82,128.82,128.82,128.82,0
2017-02-21,129.89,132.78,129.42,129.71,2715780
2017-02-22,130.83,131.99,129.36,129.38,1243107
2017-02-23,130.44,131.56,128.93,130.51,1827077
2017-02-24,131.54,132.46,130.0,131.37,1657255
2017-02-27,132.2,132.53,130.66,131.2,1311511
2017-02-28,131.25,132.169,130.61,131.71,1756176
2017-03-01,134.21,135.11,131.43,132.5,1897817
2017-03-02,132.94,134.41,132.53,133.8,1244533
2017-03-03,134.99,135.38,132.24,132.4,1692814
2017-03-06,133.33,135.86,133.065,134.86,1209052
2017-03-07,129.18,133.19,128.9,132.37,1318642
2017-03-08,127.41,131.34,126.17,129.6,3160128
2017-03-09,126.55,127.81,124.16,127.41,2182253
2017-03-10,127.31,128.2,125.44,127.53,1710651
2017-03-13,124.74,126.94,124.13,125.94,1459714
2017-03-14,121.6,124.85,121.5,124.67,1757468
2017-03-15,122.12,122.73,121.02,121.74,1909055
2017-03-16,122.41,124.05,121.76,122.14,1476942
2017-03-17,122.08,123.64,121.34,123.07,2441178
2017-03-20,120.2,122.29,119.61,122.18,1392905
2017-03-21,118.7,120.98,116.96,120.89,2073255
2017-03-22,120.08,120.22,118.09,118.72,1394955
2017-03-23,120.26,121.07,119.55,119.79,1409885
2017-03-24,119.26,121.43,118.73,120.94,1292350
2017-03-27,118.83,119.05,115.58,117.67,2400467
2017-03-28,118.53,119.5,118.04,118.64,1115367
2017-03-29,120.72,121.44,118.03,118.53,1844154
2017-03-30,122.08,122.93,120.0001,120.7,1837537
2017-03-31,121.24,121.87,119.22,121.49,2033669
2017-04-03,119.29,122.29,119.15,121.52,1497989
2017-04-04,118.3,120.33,117.86,119.35,1614606
2017-04-05,116.21,119.88,115.94,118.17,1942266
2017-04-06,115.49,116.7,114.16,116.3,3365050
2017-04-07,115.62,116.26,113.42,115.78,2706981
2017-04-10,117.41,118.09,115.01,115.92,1239132
2017-04-11,116.89,118.24,115.66,117.05,771860
2017-04-12,114.57,117.73,114.32,117.09,1309039
2017-04-13,118.35,118.64,114.73,114.76,1702803
2017-04-14,118.35,118.35,118.35,118.35,0
2017-04-17,118.83,119.57,117.24,118.35,1525453
2017-04-18,118.22,118.94,117.35,118.07,1007797
2017-04-19,120.49,121.0,118.0232,118.75,2166204
2017-04-20,118.72,121.0,117.9901,121.0,1409582
2017-04-21,116.82,119.3,115.57,118.64,2043478
2017-04-24,119.54,120.42,117.505,117.99,2812887
2017-04-25,120.55,122.07,119.47,120.02,1738383
2017-04-26,120.73,122.93,120.12,120.6,1646401
2017-04-27,126.91,127.94,121.7,125.0,3823881
2017-04-28,127.78,128.74,125.64,127.67,3167438
2017-05-01,131.59,131.76,127.15,128.0,2375157
2017-05-02,133.41,133.6736,130.06,130.91,2622706
2017-05-03,130.43,133.04,129.47,133.04,1401135
2017-05-04,130.15,131.355,128.86,130.5,1180812
2017-05-05,128.82,130.63,128.6,130.63,1383018
2017-05-08,124.48,129.99,122.02,129.12,5197312
2017-05-09,124.7,125.7999,123.19,124.1,1491339
2017-05-10,120.95,125.37,120.57,124.99,1492670
2017-05-11,119.04,121.1174,118.58,120.6,3007170
2017-05-12,120.08,121.39,118.11,119.0,2307983
2017-05-15,120.93,121.45,120.301,120.5,1354570
2017-05-16,120.3,121.095,119.85,120.75,1101772
2017-05-17,116.15,119.562,116.1,119.28,1414210
2017-05-18,116.67,117.84,115.84,116.44,2014148
2017-05-19,113.84,117.16,113.49,117.16,2613737
